"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","1997","1997",1.1923,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","1998","1998",1.06993,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","1999","1999",0.96968,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2000","2000",0.92904,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2001","2001",0.98944,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2002","2002",0.96269,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2003","2003",1.07166,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2004","2004",1.04392,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2005","2005",0.99518,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2006","2006",0.91403,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2007","2007",0.81869,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2008","2008",0.80991,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2009","2009",0.82596,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2010","2010",0.80279,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2011","2011",0.7109,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2012","2012",0.72363,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2013","2013",0.733,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2014","2014",0.65034,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2015","2015",0.61477,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2016","2016",0.48339,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2017","2017",0.44879,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2018","2018",0.47113,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2019","2019",0.43384,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2020","2020",0.40318,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2021","2021",0.29475,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","1996","1996",0.26501,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","1997","1997",0.34994,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","1998","1998",0.19186,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","1999","1999",0.22417,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2000","2000",0.20925,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2002","2002",0.23818,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2005","2005",0.46031,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2006","2006",0.36385,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2007","2007",0.42159,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2008","2008",0.37441,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2009","2009",0.40239,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2010","2010",0.32882,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2011","2011",0.32962,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2012","2012",0.30808,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2013","2013",0.29118,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2014","2014",0.31707,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2015","2015",0.35109,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2016","2016",0.37391,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2017","2017",0.44052,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2018","2018",0.50594,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2019","2019",0.42667,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2020","2020",0.44662,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2001","2001",0.06224,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2002","2002",0.06957,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2003","2003",0.06244,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2004","2004",0.05344,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2005","2005",0.0876,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2006","2006",0.0829,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2007","2007",0.05684,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2008","2008",0.10106,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2009","2009",0.05407,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2010","2010",0.05012,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2011","2011",0.04427,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2012","2012",0.04789,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2013","2013",0.05117,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2014","2014",0.08776,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2015","2015",0.13649,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2016","2016",0.23492,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2017","2017",0.1719,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2018","2018",0.20079,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2019","2019",0.24666,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2020","2020",0.4512,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2021","2021",0.38366,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","1997","1997",0.70915,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","1998","1998",0.75301,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","1999","1999",0.94682,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2000","2000",0.85424,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2001","2001",0.30401,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2002","2002",0.63968,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2003","2003",0.49138,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2004","2004",0.28953,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2005","2005",0.3953,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2006","2006",0.43985,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2007","2007",0.57877,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2008","2008",0.66966,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2009","2009",0.8173,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2010","2010",0.70228,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2011","2011",0.68334,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2012","2012",0.85316,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2013","2013",0.68367,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2014","2014",0.72309,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2015","2015",0.8109,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2016","2016",0.83822,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2017","2017",0.87238,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2018","2018",0.91891,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2019","2019",0.88667,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2020","2020",0.90558,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2021","2021",0.99409,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2003","2003",0.79772,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2004","2004",1.01874,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2005","2005",0.92443,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2006","2006",1.22991,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2007","2007",1.14521,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2011","2011",0.31485,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2013","2013",0.37431,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2014","2014",0.3632,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2015","2015",0.374,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2016","2016",0.32454,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2017","2017",0.34898,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2018","2018",0.50374,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2019","2019",0.36328,,
"EXPGDP_TOT","GERD as a percentage of GDP","DZA","Algeria","2001","2001",0.23028,,
"EXPGDP_TOT","GERD as a percentage of GDP","DZA","Algeria","2002","2002",0.3664,,
"EXPGDP_TOT","GERD as a percentage of GDP","DZA","Algeria","2003","2003",0.19623,,
"EXPGDP_TOT","GERD as a percentage of GDP","DZA","Algeria","2004","2004",0.16357,,
"EXPGDP_TOT","GERD as a percentage of GDP","DZA","Algeria","2005","2005",0.06604,,
"EXPGDP_TOT","GERD as a percentage of GDP","DZA","Algeria","2017","2017",0.53432,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2003","2003",0.01826,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2004","2004",0.0159,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2005","2005",0.02697,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2006","2006",0.01969,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2007","2007",0.02521,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2008","2008",0.01842,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2009","2009",0.02106,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2012","2012",0.26533,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2013","2013",0.32132,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2014","2014",0.25725,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2015","2015",0.21603,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2016","2016",0.21337,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2017","2017",0.1978,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2018","2018",0.19199,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2019","2019",0.19001,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2020","2020",0.20325,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2021","2021",0.19054,,
"EXPGDP_TOT","GERD as a percentage of GDP","BWA","Botswana","2005","2005",0.53286,,
"EXPGDP_TOT","GERD as a percentage of GDP","BWA","Botswana","2012","2012",0.26759,,
"EXPGDP_TOT","GERD as a percentage of GDP","BWA","Botswana","2013","2013",0.561,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2007","2007",0.31143,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2008","2008",0.37492,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2009","2009",0.35403,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2010","2010",0.33165,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2011","2011",0.35288,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2012","2012",0.36213,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2013","2013",0.3903,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2014","2014",0.37668,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2015","2015",0.38296,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2016","2016",0.37103,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2017","2017",0.35679,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2018","2018",0.36916,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2019","2019",0.34205,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2020","2020",0.33496,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2004","2004",0.26777,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2005","2005",0.05799,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2006","2006",0.06044,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2007","2007",0.13609,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2008","2008",0.08253,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2009","2009",0.07822,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2015","2015",0.40638,,
"EXPGDP_TOT","GERD as a percentage of GDP","ETH","Ethiopia","2005","2005",0.17917,,
"EXPGDP_TOT","GERD as a percentage of GDP","ETH","Ethiopia","2007","2007",0.17089,,
"EXPGDP_TOT","GERD as a percentage of GDP","ETH","Ethiopia","2010","2010",0.24137,,
"EXPGDP_TOT","GERD as a percentage of GDP","ETH","Ethiopia","2013","2013",0.60474,,
"EXPGDP_TOT","GERD as a percentage of GDP","ETH","Ethiopia","2017","2017",0.27437,,
"EXPGDP_TOT","GERD as a percentage of GDP","GAB","Gabon","2007","2007",0.41633,,
"EXPGDP_TOT","GERD as a percentage of GDP","GAB","Gabon","2008","2008",0.5109,,
"EXPGDP_TOT","GERD as a percentage of GDP","GAB","Gabon","2009","2009",0.57924,,
"EXPGDP_TOT","GERD as a percentage of GDP","GRL","Greenland","2001","2001",0.52741,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","GRL","Greenland","2002","2002",0.55628,,
"EXPGDP_TOT","GERD as a percentage of GDP","GRL","Greenland","2003","2003",0.50804,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","GRL","Greenland","2004","2004",0.64608,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2000","2000",0.06769,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2001","2001",0.04756,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2009","2009",0.08332,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2013","2013",0.0847,"+","National Estimation"
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2016","2016",0.24535,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2017","2017",0.23805,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2018","2018",0.22632,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2019","2019",0.27129,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2020","2020",0.28068,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","1997","1997",0.1939,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","1998","1998",0.21064,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","1999","1999",0.17992,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2000","2000",0.15637,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2001","2001",0.17189,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2002","2002",0.1981,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2003","2003",0.22272,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2004","2004",0.19926,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2005","2005",0.19861,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2006","2006",0.23014,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2007","2007",0.23425,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2008","2008",0.19017,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2009","2009",0.15997,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2010","2010",0.15547,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2011","2011",0.15633,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2012","2012",0.1661,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2013","2013",0.14914,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2014","2014",0.12536,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2015","2015",0.11903,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2016","2016",0.11121,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2017","2017",0.10707,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2018","2018",0.10107,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2019","2019",0.09016,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2020","2020",0.08881,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2021","2021",0.07515,,
"EXPGDP_TOT","GERD as a percentage of GDP","LAO","Lao People's Democratic Republic","2002","2002",0.0371,,
"EXPGDP_TOT","GERD as a percentage of GDP","MCO","Monaco","2004","2004",0.03719,,
"EXPGDP_TOT","GERD as a percentage of GDP","MCO","Monaco","2005","2005",0.03821,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","1997","1997",0.0651,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","2002","2002",0.03493,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","2011","2011",0.08344,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","2012","2012",0.10449,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","2013","2013",0.10284,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","2014","2014",0.08935,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","2015","2015",0.10742,,
"EXPGDP_TOT","GERD as a percentage of GDP","NGA","Nigeria","2007","2007",0.13223,,
"EXPGDP_TOT","GERD as a percentage of GDP","SEN","Senegal","2008","2008",0.29374,,
"EXPGDP_TOT","GERD as a percentage of GDP","SEN","Senegal","2010","2010",0.4343,,
"EXPGDP_TOT","GERD as a percentage of GDP","SEN","Senegal","2015","2015",0.5772,,
"EXPGDP_TOT","GERD as a percentage of GDP","TZA","United Republic of Tanzania","2007","2007",0.33462,,
"EXPGDP_TOT","GERD as a percentage of GDP","TZA","United Republic of Tanzania","2010","2010",0.37307,,
"EXPGDP_TOT","GERD as a percentage of GDP","TZA","United Republic of Tanzania","2013","2013",0.51456,,
